loss,mae,val_loss,val_mae
0.0020068681333214045,0.033956706523895264,0.0010009156540036201,0.02365434728562832
0.0022883019410073757,0.0370916984975338,0.0012349797179922462,0.029176292940974236
0.0020015856716781855,0.03459006920456886,0.0011012835893779993,0.02676881104707718
0.0019985863473266363,0.034610018134117126,0.0014203698374330997,0.03178124502301216
0.001962258480489254,0.03369705006480217,0.0008158130804076791,0.022290701046586037
0.0017218776047229767,0.03186219930648804,0.0008531413041055202,0.02201632224023342
0.0016640363028272986,0.03166899457573891,0.0014523942954838276,0.03244742006063461
0.0018059839494526386,0.03222076967358589,0.0008225216879509389,0.021576199680566788
0.0016027792589738965,0.031063608825206757,0.0007743921596556902,0.021369246765971184
0.001756163313984871,0.03208387643098831,0.0010740981670096517,0.02690431848168373
0.0017659834120422602,0.032216597348451614,0.0008266193326562643,0.021350134164094925
0.0015410332707688212,0.030261624604463577,0.000949790992308408,0.022777430713176727
0.0016421417240053415,0.03106871247291565,0.0015320813981816173,0.031099459156394005
0.0016035547014325857,0.030767370015382767,0.0010617395164445043,0.024631768465042114
0.001598678412847221,0.030918294563889503,0.0007583951228298247,0.02041695825755596
0.0014979110565036535,0.029257923364639282,0.0008988179615698755,0.02231234312057495
0.0015649939887225628,0.029875466600060463,0.0007317687850445509,0.02033587358891964
0.001596015295945108,0.030288100242614746,0.0023719125892966986,0.04164419695734978
0.001513610128313303,0.029800521209836006,0.0009305220446549356,0.022923149168491364
0.0014424537075683475,0.0293324775993824,0.0007586262654513121,0.02031652256846428
0.0013742920709773898,0.02865678071975708,0.0024128786753863096,0.04366493225097656
0.0016865419456735253,0.031603965908288956,0.00131406809668988,0.028905626386404037
0.0014181634178385139,0.02838578261435032,0.0008622719906270504,0.023619385436177254
0.001325473771430552,0.028036873787641525,0.0007032019784674048,0.020075973123311996
0.0012971353717148304,0.027274230495095253,0.0006919719744473696,0.019885892048478127
0.0013426403747871518,0.02804785780608654,0.0007085048709996045,0.02048243209719658
0.0014058550586923957,0.028504926711320877,0.0011749517871066928,0.026854095980525017
0.001464645960368216,0.029963092878460884,0.0006956154247745872,0.019504975527524948
0.001266743871383369,0.02803427167236805,0.000761822157073766,0.02037433534860611
0.0013734857784584165,0.028149986639618874,0.0006533523555845022,0.019282391294836998
0.0011681017931550741,0.026219362393021584,0.0012975377030670643,0.029012037441134453
0.0013395048445090652,0.027921440079808235,0.0006621690699830651,0.019813260063529015
0.0012230428401380777,0.026682810857892036,0.001038797665387392,0.0269019678235054
0.0012854869710281491,0.027503211051225662,0.000633114657830447,0.019007984548807144
0.001264759455807507,0.02636917680501938,0.0007115560001693666,0.020852243527770042
0.0012253550812602043,0.026601489633321762,0.000652541930321604,0.019712843000888824
0.0012152810813859105,0.026469118893146515,0.0006706025451421738,0.02051123045384884
0.0012178011238574982,0.026832042261958122,0.0006408161716535687,0.019105548039078712
